Compañia,"Desc, compañia",Auxiliar,"Desc, auxiliar",Saldo inicial,Saldo final
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505006,(ALT) Occidente Cta AH 219861242,"80119602,05","180888744,8"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505008,(ALT) Sudameris Cta AH 91000016710,3110135685,1489458062
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505014,(ALT) Davivienda Cta cte 482869984757,"8148436,42","8147089,85"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505015,(ALT) Davivienda Cta AH 482800015836,"6774711,54","2863,59"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505016,(ALT) Davivienda Cta AH 482800036063,"45454456,08","17601898,42"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505018,(ALT) BANCOLOMBIA Cta AH 69000008143,"10359123,02","157145,6"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,111505019,"(ALT) BCO OCCIDENTE Cta, AH 219886819","164106,97","171233,99"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,130115010,FACTURAS,103543173580,76962154269
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695002,(ALT) Bancolombia cau cta AH 03100001464,"1768227,2","1389558,56"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695005,(ALT) Davivienda Cta AH 482800036063,"18593,04","4487,12"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695006,(ALT) Occidente Cau aho 219861242,"2106564,17","2268801,47"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695008,(ALT) Sudameris Cau aho 91000016710,"27894266,14","23513222,58"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695011,(ALT) Bcolombia Cta AH 69000000789,0,0
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695017,(ALT) Davivienda Cta AH 482800015836,"2935,83","165,38"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695018,(ALT) Bco Bogotá Cta AH 049335094,"6346,53","9580,87"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695019,"(ALT) BCO OCCIDENTE Cta, AH 219886819","70,04","202,11"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695021,"(ALT) BCO DAVIVIENDA Cta, AH 48280003877","76139,54","302,65"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695030,Proveedores,"615262405,8","931031636,7"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695999,Proveedores,"-47148736,53","-47148736,53"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,519095031,SERVICIO DE NEGOCIACION CAP ESTRATEGICO,0,"-9489112,36"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,519095038,"PLAT, DE NEG BILLY",0,"71483555,85"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,519095999,OTROS,0,"145,42"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,590505010,CANCELACION DE INGRESOS RF,0,-1022471426
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,590505015,CANCELACION DE INGRESOS RV,0,"-130624363,7"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,830505010,DEUDORAS POR CONTRA,-100908899775,-74327880465
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,111505003,"(EI) BANCOLOMBIA Cta No, 69000002962","1683,97","1714,15"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,136000300,INVERSIONES DERECHOS FIDUCIARIOS,61525170452,49413153171
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695001,"(EI) BANCOLOMBIA Cau No,69000002480","570,82","189813,53"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695003,"(EI) BANCOLOMBIA Cta No, 69000002962",0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695015,GASTOS VARIOS DE ADMON,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695045,CUENTA CORRIENTE,"7227542,14","136022,38"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695999,PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695999,PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,192595030,AMORTIZACIÓN COMISIÓN DE ADMÓN,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250105010,HONORARIOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250110010,COMISION CUSTODIA FIJA,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250295050,OTROS PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250305020,RTE FTE FONDOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250305020,RTE FTE FONDOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250305020,RTE FTE FONDOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,253105003,CUENTA CORRIENTE IBA,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,253105110,CUENTA COMPENSACION,0,"-4771113,98"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,410395010,OTROS RENDIMIENTOS FINANCIEROS,0,-600000000
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,411495003,"(EI) BANCOLOMBIA Cta No, 69000002962",0,"-30,18"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,411495015,RENDIMIENTOS INVERSIONES EN FICS,0,"-251418,02"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,411495999,OTROS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,419595020,OTROS INGRESOS OPERACIONALES,0,"-0,7"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,0,12873977732
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,511325010,COMISION CUSTODIA FIJA,0,"19376604,32"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,511512010,GASTOS BANCARIOS,0,"592697,33"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,511548010,"COMISION DE ADMINISTRACION R,F,",0,105054300
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,513095090,OTROS HONORARIOS,0,46666824
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695999,Proveedores,"-29433105,27","-63445461,35"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,161695999,Proveedores,"-449416913,7","-723830031,5"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250105035,REVISORIA FISCAL,0,"-0,13"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250110015,COMISION DE ADMINISTRACION,"-10991629,42",-3979655
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250205006,"PLAT, DE NEGOCIACIÓN CAP ESTRATEGICO","-28578224,71","-19089112,35"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250205007,"PLAT, DE NEGOCIACIÓN COLFIMAX","-4380242,73","-4380242,73"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250205009,"PLAT, DE NEGOCIACIÓN SERFICOMEX","-8659536,03","-8659536,03"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250205011,"PLAT, DE NEGOCIACIÓN RED CAPITAL","-190502664,9","-278235059,5"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250205012,"PLAT, DE NEG INVESTMENT FACTORING","-355710,88","-355710,88"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250295050,OTRO PROVEDORES,0,0
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250295050,OTRO PROVEDORES,0,0
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250305020,Retencion Proveedores,0,0
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,250305020,Retencion Proveedores,0,0
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-113868376974,-81443930125
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,411495002,(FIR) Bancolombia CTA AH 03100001464,0,"-45667727,63"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,411495010,(ALT) Bogota Cau aho 049301179,0,"-11984149,65"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,411495013,(ALT) BANCOLOMBIA Cta AH 69000008143,0,"-402827,44"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,411495018,(ALT) Bco Bogotá Cta AH 049335094,0,"-45669,34"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,411495019,"(ALT) BCO OCCIDENTE Cta, AH 219886819",0,"-7259,09"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,511512010,GASTOS BANCARIOS,0,"1363469,23"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,513015003,REVISORIA FISCAL,0,"4977250,37"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"2999541,5"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,517040010,DE INVERSIONES,0,"12951041,62"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,519095035,SERVICIO DE NEGOCIACION JAM FINANCIAL,0,"36196134,7"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,519095036,SERVICIO DE NEGOCIACION RED CAPITAL,0,"319475175,9"
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,590505020,UTILIDAD/PERDIDA PAGADA EN REDENCIÓN,0,5284966815
360,FONDO DE INVERSION COLECTIVA CERRADO FACTURAS 120,810505010,FACTURAS,100908899775,74327880465
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,111505001,"(EI) BANCOLOMBIA Cta No,69000002480","3225918,31","143497590,4"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,111505004,"(EI) DAVIVIENDA Cta No,482800057317","51510610,36","3358603,18"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,130205300,EMISORES  NACIONALES,"4939290,74","5190708,77"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","306585,19","18546,57"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,161695999,PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250110015,COMISION DE ADMINISTRACION,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"1913198,59"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,519095050,GASTOS REEMBOLSABLES,0,"36107002,03"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,519095999,OTROS,0,"2,04"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,810505205,EMISORES NACIONALES,61525170452,49413153171
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,840505998,ACREEDORAS POR CONTRA PESOS,415539000,415539000
403,FIC CERRADO ACCIONES EEUU CON CAPITAL PROTEGIDO,161695013,(AE) Bancolombia Panama 80100015539,"-3867,54","-3867,54"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505001,"(LD) BANCO DE BOGOTA Cta No,049313844",15295582,15964534
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505009,"(LD) BANCOLOMBIA cta No, 69000003828","58969782,07","2916879,5"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505019,"(LD) BANCOLOMBIA CTA AHO No, 69000008145","100050661,8","206396665,5"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510001,(LD) Davivienda Panamá Cta: 10001015158,"22479022,9","20852565,21"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510016,(LD) ALLFUNDS Cta No: 110001140500576004,"2595278,16","114992,59"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510017,(LD) CITIBANK Cta No: 27249400,"44579670,27","343402575,8"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510101,OCCIDENTAL TRANSITO,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,122005010,"COMP DE TRANSF DE INV EN OP, SIM",0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,130210200,EMISORES EXTRANJEROS,15791880536,17628280194
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135105010,DERECHO DE COMPRA SOBRE DIVISAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135130010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135140200,OBLIGACION DE COMPRA TITULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135145200,OBLIGACION DE VENTA SOBRE TÍTULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135305010,DERECHO DERIVADOS DE MONEDAS,946550000,517110000
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","208175,7","208175,7"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695005,"(LD) BCO DAVIVIENDA cta No,482800025223","32861,1","56872,02"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695006,"(LD) Davivienda Panamá Cta, 10001015158","-5816,16","40681,26"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695009,"(LD) BANCOLOMBIA cta No, 69000003828","148050,35","946,91"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695010,"(LD) BCO DE OCCIDENTE cta No, 219870078","579457,32","616376,36"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695014,"(LD) BCO DAVIVIENDA cta No,482800036089","42496,51","34846,31"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695018,"(LD) OCCIDENTE CTA AHO No, 219885944","154527,12","84029,87"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695019,"(LD) BANCOLOMBIA CTA AHO No, 69000008145","24361,59","60028,82"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695200,CUENTA CONTROL TRANSFERENCIAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161795020,OTROS,6894000,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,162825010,EN GARANTIA,91075556,91075556
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,192595003,REVISORIA FISCAL,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,225015011,DERECHO COMPRA SOBRE TITULOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250295050,OTROS PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250295050,OTROS PROVEEDORES,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-61592382654,-49560775056
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,410805300,EMISORES NACIONALES,0,"-461960450,1"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,411495001,"(EI) BANCOLOMBIA Cau No,69000002480",0,"-3473813,25"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,411495004,"(EI) DAVIVIENDA Cta No,482800057317",0,"-16463,4"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,419595030,OTROS,0,"-4247727,7"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,513015003,REVISORIA FISCAL,0,3984557
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,514005011,IMPOVENTAS,0,"13593676,8"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,519095045,OTROS GTOS OPERACIONALES,0,"290907,18"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,590505010,CANCELACION DE INGRESOS RF,0,"-149602675,8"
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,590505015,CANCELACION DE INGRESOS RV,0,-11882004922
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,829595998,OTRAS CUENTAS DE ORDEN ACREEDORAS PESOS,-415539000,-415539000
396,FCP TC LATAM ESTRUCTURAS INMOBILIARIAS COMP I,830505010,DEUDORAS POR CONTRA,-61525170452,-49413153171
403,FIC CERRADO ACCIONES EEUU CON CAPITAL PROTEGIDO,111510013,(AE) Bancolombia Panama CTA: 80100015539,"3867,54","3867,54"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505005,"(LD) BCO DAVIVIENDA cta No,482800025223","10076881,26",110293397
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505008,"(LD) BANCOLOMBIA cta No, 69000003827","2032243,21","2030186,71"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505010,"(LD) BCO DE OCCIDENTE cta No, 219870078","792013261,6","911213801,9"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505012,"(LD) BCO REPUBLICA cta No, 62257400",20000000,20000000
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505014,"(LD) BCO DAVIVIENDA cta No,482800036089","41332319,55","36245228,7"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505017,"(LD) Bco Bogotá cta No, 049335128","37453476,59","39091502,59"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111505018,"(LD) OCCIDENTE CTA AHO No, 219885944","241412783,5","62573606,9"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510013,(LD) BCLOMBIA PANAMA CTA No: 80100022561,"22854355,21","20961949,27"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510015,(LD) OCCIDENTAL BANK Cta No: 000512214,21509283,"26477186,85"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,111510018,(LD) BOGOTA MIAMI Cta No: 96750,"16809701,79","16599045,54"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,130210300,EMISORES EXTRANJEROS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135110010,DERECHO DE VENTA SOBRE DIVISAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135115200,DERECHO DE COMPRA TITULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135120200,DERECHO DE VENTA SOBRE TÍTULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135135010,OBLIGACIÓN DE VENTA SOBRE DIVISAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,135305015,OBLIGACION DERIVADOS DE MONEDAS,-946550000,-517110000
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695001,"(LD) BANCO DE BOGOTA Cta No,049313844","99948,27","125044,19"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,225015200,DERECHO DE COMPRA DE TITULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,225020300,DERECHO VENTA TITULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,225045300,OBLIGACION VENTA TITULOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250105035,REVISORIA FISCAL,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250110015,COMISION DE ADMINISTRACION,"-1405906,55","-797107,61"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,253105003,IMPUESTOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,253105135,LIQUIDACION DERIVADOS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,253105220,CUENTA COMPENSACION DIVISAS,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-17342031587,-19479330573
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,410355010,RENDIMIENTOS EN OPE SIMULTANEAS ACTIVAS,0,-25206058
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495007,"(LD) Bco Bogotá cta No, 049335128",0,"-1699527,22"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,412917010,FUTURO EN MONEDAS,0,"-53511180,42"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,412917020,UTILIDAD FUTUROS DE MONEDAS,0,-40971000
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,413515010,POR REEXPRESION DE OTROS ACTIVOS,0,"-161831109,5"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,510805200,EMISORES EXTRANJEROS,0,"819003015,5"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,511325002,COMISION CUSTODIA VARIABLE,0,"4714380,4"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,511325010,COMISION CUSTODIA FIJA,0,"1633658,34"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,511595070,COMISIONES OP DEL EXTERIOR,0,"4875105,33"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,513015003,REVISORIA FISCAL,0,"4888046,41"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,513515010,POR REEXPRESION DE OTROS PASIVOS,0,1610350
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,513535010,POR REEXPRESION DE OTROS ACTIVOS,0,"198855637,7"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"19852,74"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,590505010,CANCELACION DE INGRESOS RF,0,"-74790827,12"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,590505015,CANCELACION DE INGRESOS RV,0,"-954523871,3"
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,821505010,EN TITULOS DE TESORERIA - TES,0,0
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,830505010,DEUDORAS POR CONTRA,-15791880536,-17628280194
433,FIC DIVERSIFICADO CONSERVADOR,110505110,CAJA GENERAL,0,0
433,FIC DIVERSIFICADO CONSERVADOR,111505003,"(DC) BANCOLOMBIA Cta No, 69000006135","201012,43","751379,1"
433,FIC DIVERSIFICADO CONSERVADOR,111505004,"(DC) BANCOLOMBIA Cta No,69000006136","304693,31","272866,45"
433,FIC DIVERSIFICADO CONSERVADOR,111505005,"(DC) OCCIDENTE Cta No,219876323","206048361,2",1823129195
433,FIC DIVERSIFICADO CONSERVADOR,111505009,"(DC) REPUBLICA Cta No,62257279","0,05","0,05"
433,FIC DIVERSIFICADO CONSERVADOR,111505013,"(DC) DAVIVIENDA Cta No,482800036071","502213857,8",1028415907
433,FIC DIVERSIFICADO CONSERVADOR,111505017,"(DC) BANCOLOMBIA Cta, No, 69000008144","112186989,1","374776873,3"
433,FIC DIVERSIFICADO CONSERVADOR,111510001,(DC) Davivienda Panamá Cta: 10001015155,"431058692,7","400968590,8"
433,FIC DIVERSIFICADO CONSERVADOR,111510013,(DC) BANCOLOMBIA PANAMA CTA: 80100029383,"34040835,54","31222160,33"
433,FIC DIVERSIFICADO CONSERVADOR,111510018,OCCIDENTAL TRANSITO CTA: 47777999932,0,0
433,FIC DIVERSIFICADO CONSERVADOR,122005010,"COMP DE TRANSF DE INV EN OP, SIM",0,0
433,FIC DIVERSIFICADO CONSERVADOR,130105105,TÍTULOS DE TESORERÍA -TES,26553441038,14850191300
433,FIC DIVERSIFICADO CONSERVADOR,130205300,EMISORES  NACIONALES,7675627155,5192338461
433,FIC DIVERSIFICADO CONSERVADOR,130210200,EMISORES EXTRANJEROS,10138270885,5593632601
433,FIC DIVERSIFICADO CONSERVADOR,135105010,DERECHO DE COMPRA SOBRE DIVISAS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,135120300,DERECHO DE VENTA TITULOS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,135130010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,135140200,OBLIGACION DE COMPRA TITULOS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,135140300,OBLIGACION DE COMPRA TITULOS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,135145200,OBLIGACION DE VENTA SOBRE TÍTULOS,0,0
433,FIC DIVERSIFICADO CONSERVADOR,161695002,"(DC) Davivienda Panamá Cta, 10001015155",0,"897908,35"
433,FIC DIVERSIFICADO CONSERVADOR,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","20709,22","172151,89"
433,FIC DIVERSIFICADO CONSERVADOR,161695005,"(DC) OCCIDENTE Cta No,219876323","181591,07","2504546,9"
